Month,Place,Outdoor.Temperatures
Jun,1.Concord,67.3
Jun,1.Concord,70
Jun,1.Concord,72
Jun,1.Concord,73.9
Jun,1.Concord,77
Jun,1.Concord,79
Jun,1.Concord,81
Jun,1.Concord,81
Jun,1.Concord,82
Jun,1.Concord,80.8
Jun,1.Concord,79.5
Jun,1.Concord,78.6
Jun,1.Concord,75.4
Jun,1.Concord,70.7
Jun,1.Concord,67.8
Jun,1.Concord,65.8
Jun,1.Concord,64.8
Jun,1.Concord,63.9
Jun,1.Concord,62.8
Jun,1.Concord,61.9
Jun,1.Concord,61
Jun,1.Concord,60.8
Jun,1.Concord,60.1
Jun,1.Concord,61
Jun,1.Concord,64.9
Jun,1.Concord,69.1
Jun,1.Concord,73.9
Jun,1.Concord,79
Jun,1.Concord,82.9
Jun,1.Concord,86
Jun,1.Concord,89.1
Jun,1.Concord,90
Jun,1.Concord,90
Jun,1.Concord,89.1
Jun,1.Concord,87.1
Jun,1.Concord,83.8
Jun,1.Concord,73
Jun,1.Concord,69.8
Jun,1.Concord,64
Jun,1.Concord,61
Jun,1.Concord,60.4
Jun,1.Concord,59.9
Jun,1.Concord,57.7
Jun,1.Concord,55.8
Jun,1.Concord,55
Jun,1.Concord,55
Jun,1.Concord,55.2
Jun,1.Concord,56.1
Jun,1.Concord,58.5
Jun,1.Concord,62.2
Jun,1.Concord,64.4
Jun,1.Concord,67.3
Jun,1.Concord,70.3
Jun,1.Concord,73.2
Jun,1.Concord,73.9
Jun,1.Concord,73.8
Jun,1.Concord,71.6
Jun,1.Concord,68.9
Jun,1.Concord,66.2
Jun,1.Concord,63.7
Jun,1.Concord,60.6
Jun,1.Concord,57.7
Jun,1.Concord,55.8
Jun,1.Concord,54.9
Jun,1.Concord,54
Jun,1.Concord,53.1
Jun,1.Concord,53.1
Jun,1.Concord,53.1
Jun,1.Concord,53.1
Jun,1.Concord,53.1
Jun,1.Concord,53.1
Jun,1.Concord,53.2
Jun,1.Concord,54.1
Jun,1.Concord,56.7
Jun,1.Concord,60.3
Jun,1.Concord,61.2
Jun,1.Concord,62.2
Jun,1.Concord,64
Jun,1.Concord,64.9
Jun,1.Concord,64.8
Jun,1.Concord,63.7
Jun,1.Concord,62.1
Jun,1.Concord,61.5
Jun,1.Concord,61
Jun,1.Concord,57.7
Jun,1.Concord,56.8
Jun,1.Concord,55.9
Jun,1.Concord,55.8
Jun,1.Concord,55
Jun,1.Concord,55
Jun,1.Concord,55
Jun,1.Concord,55
Jun,1.Concord,54
Jun,1.Concord,54
Jun,1.Concord,54
Jun,1.Concord,54.1
Jun,1.Concord,55.2
Jun,1.Concord,56.5
Jun,1.Concord,60.3
Jun,1.Concord,62.4
Jun,1.Concord,65.3
Jun,1.Concord,68.5
Jun,1.Concord,72.3
Jun,1.Concord,75.2
Jun,1.Concord,76.8
Jun,1.Concord,76.6
Jun,1.Concord,75.4
Jun,1.Concord,74.5
Jun,1.Concord,69.3
Jun,1.Concord,63.5
Jun,1.Concord,58.8
Jun,1.Concord,56.8
Jun,1.Concord,55.9
Jun,1.Concord,55.8
Jun,1.Concord,55
Jun,1.Concord,55
Jun,1.Concord,54.9
Jun,1.Concord,54
Jun,1.Concord,54.1
Jun,1.Concord,55.4
Jun,1.Concord,58.5
Jun,1.Concord,62.6
Jun,1.Concord,67.5
Jun,1.Concord,72.3
Jun,1.Concord,75.4
Jun,1.Concord,78.1
Jun,1.Concord,78.3
Jun,1.Concord,80.1
Jun,1.Concord,80.1
Jun,1.Concord,79.9
Jun,1.Concord,79
Jun,1.Concord,77.7
Jun,1.Concord,74.1
Jun,1.Concord,66.2
Jun,1.Concord,59.7
Jun,1.Concord,56.8
Jun,1.Concord,55.9
Jun,1.Concord,55.9
Jun,1.Concord,55.8
Jun,1.Concord,54.9
Jun,1.Concord,54
Jun,1.Concord,54
Jun,1.Concord,54.1
Jun,1.Concord,55.4
Jun,1.Concord,58.5
Jun,1.Concord,62.4
Jun,1.Concord,65.5
Jun,1.Concord,69.8
Jun,1.Concord,75.4
Jun,1.Concord,78.6
Jun,1.Concord,82.2
Jun,1.Concord,84.2
Jun,1.Concord,86.2
Jun,1.Concord,86.4
Jun,1.Concord,85.5
Jun,1.Concord,83.8
Jun,1.Concord,81.9
Jun,1.Concord,79.7
Jun,1.Concord,69.1
Jun,1.Concord,67.5
Jun,1.Concord,65.5
Jun,1.Concord,61.5
Jun,1.Concord,57.7
Jun,1.Concord,55.8
Jun,1.Concord,54
Jun,1.Concord,54.1
Jun,1.Concord,55.2
Jun,1.Concord,57.6
Jun,1.Concord,61.2
Jun,1.Concord,63.5
Jun,1.Concord,66.9
Jun,1.Concord,71.1
Jun,1.Concord,76.5
Jun,1.Concord,80.6
Jun,1.Concord,85.5
Jun,1.Concord,90.1
Jun,1.Concord,91
Jun,1.Concord,90.9
Jun,1.Concord,88.9
Jun,1.Concord,86.5
Jun,1.Concord,81.5
Jun,1.Concord,76.5
Jun,1.Concord,72.5
Jun,1.Concord,68.5
Jun,1.Concord,64
Jun,1.Concord,57.9
Jun,1.Concord,57.7
Jun,1.Concord,55.9
Jun,1.Concord,55.9
Jun,1.Concord,55.9
Jun,1.Concord,56.1
Jun,1.Concord,56.5
Jun,1.Concord,59
Jun,1.Concord,62.1
Jun,1.Concord,67.5
Jun,1.Concord,71.2
Jun,1.Concord,72
Jun,1.Concord,72.1
Jun,1.Concord,73.4
Jun,1.Concord,76.1
Jun,1.Concord,77
Jun,1.Concord,77.2
Jun,1.Concord,75.4
Jun,1.Concord,73.4
Jun,1.Concord,68.4
Jun,1.Concord,62.4
Jun,1.Concord,59
Jun,1.Concord,58.8
Jun,1.Concord,57.9
Jun,1.Concord,57.7
Jun,1.Concord,56.8
Jun,1.Concord,55.9
Jun,1.Concord,55.8
Jun,1.Concord,55
Jun,1.Concord,55.2
Jun,1.Concord,57.2
Jun,1.Concord,59.5
Jun,1.Concord,63.5
Jun,1.Concord,68.5
Jun,1.Concord,73.6
Jun,1.Concord,78.3
Jun,1.Concord,80.2
Jun,1.Concord,82.2
Jun,1.Concord,82.8
Jun,1.Concord,81.9
Jun,1.Concord,80.4
Jun,1.Concord,79
Jun,1.Concord,77.7
Jun,1.Concord,74.1
Jun,1.Concord,66.4
Jun,1.Concord,62.8
Jun,1.Concord,61.9
Jun,1.Concord,60.8
Jun,1.Concord,58.8
Jun,1.Concord,57.7
Jun,1.Concord,55.9
Jun,1.Concord,55.8
Jun,1.Concord,55
Jun,1.Concord,55.2
Jun,1.Concord,55.9
Jun,1.Concord,56.3
Jun,1.Concord,59.2
Jun,1.Concord,60.3
Jun,1.Concord,62.6
Jun,1.Concord,66.4
Jun,1.Concord,69.6
Jun,1.Concord,73.4
Jun,1.Concord,76.3
Jun,1.Concord,78.8
Jun,1.Concord,77.5
Jun,1.Concord,74.8
Jun,1.Concord,72.7
Jun,1.Concord,69.4
Jun,1.Concord,65.7
Jun,1.Concord,63
Jun,1.Concord,63
Jun,1.Concord,63
Jun,1.Concord,62.8
Jun,1.Concord,61.9
Jun,1.Concord,60.1
Jun,1.Concord,60.1
Jun,1.Concord,59.9
Jun,1.Concord,59.2
Jun,1.Concord,61.5
Jun,1.Concord,65.5
Jun,1.Concord,69.6
Jun,1.Concord,74.5
Jun,1.Concord,78.6
Jun,1.Concord,83.1
Jun,1.Concord,85.1
Jun,1.Concord,87.1
Jun,1.Concord,86.9
Jun,1.Concord,84.7
Jun,1.Concord,83.7
Jun,1.Concord,82.9
Jun,1.Concord,82.6
Jun,1.Concord,79.5
Jun,1.Concord,75.6
Jun,1.Concord,72.9
Jun,1.Concord,70.9
Jun,1.Concord,69.8
Jun,1.Concord,67.8
Jun,1.Concord,65.8
Jun,1.Concord,64.8
Jun,1.Concord,63.9
Jun,1.Concord,62.8
Jun,1.Concord,62.1
Jun,1.Concord,64.6
Jun,1.Concord,69.6
Jun,1.Concord,73.6
Jun,1.Concord,78.6
Jun,1.Concord,83.3
Jun,1.Concord,86.4
Jun,1.Concord,89.4
Jun,1.Concord,92.1
Jun,1.Concord,94.1
Jun,1.Concord,95.9
Jun,1.Concord,95.4
Jun,1.Concord,93.9
Jun,1.Concord,92.7
Jun,1.Concord,89.6
Jun,1.Concord,86.4
Jun,1.Concord,80.1
Jun,1.Concord,74.3
Jul,1.Concord,76.5
Jul,1.Concord,72.9
Jul,1.Concord,70.7
Jul,1.Concord,67.5
Jul,1.Concord,63.9
Jul,1.Concord,62.8
Jul,1.Concord,62.2
Jul,1.Concord,64.8
Jul,1.Concord,70.5
Jul,1.Concord,74.8
Jul,1.Concord,81.5
Jul,1.Concord,86.5
Jul,1.Concord,91.4
Jul,1.Concord,93.9
Jul,1.Concord,94.1
Jul,1.Concord,96.3
Jul,1.Concord,97
Jul,1.Concord,97.2
Jul,1.Concord,94.8
Jul,1.Concord,92.5
Jul,1.Concord,82.9
Jul,1.Concord,80.8
Jul,1.Concord,78.8
Jul,1.Concord,76.5
Jul,1.Concord,72.7
Jul,1.Concord,69.8
Jul,1.Concord,68.9
Jul,1.Concord,66.4
Jul,1.Concord,61.9
Jul,1.Concord,60.8
Jul,1.Concord,59.2
Jul,1.Concord,60.6
Jul,1.Concord,64.4
Jul,1.Concord,67.8
Jul,1.Concord,74.3
Jul,1.Concord,77.7
Jul,1.Concord,83.1
Jul,1.Concord,84.7
Jul,1.Concord,83.1
Jul,1.Concord,84.7
Jul,1.Concord,82.2
Jul,1.Concord,80.1
Jul,1.Concord,78.1
Jul,1.Concord,75
Jul,1.Concord,72.3
Jul,1.Concord,69.1
Jul,1.Concord,62.8
Jul,1.Concord,60.8
Jul,1.Concord,58.8
Jul,1.Concord,57.7
Jul,1.Concord,56.8
Jul,1.Concord,55.9
Jul,1.Concord,55.8
Jul,1.Concord,54.9
Jul,1.Concord,54.1
Jul,1.Concord,56.3
Jul,1.Concord,59.2
Jul,1.Concord,60.4
Jul,1.Concord,63.1
Jul,1.Concord,66.9
Jul,1.Concord,73.6
Jul,1.Concord,77.4
Jul,1.Concord,80.2
Jul,1.Concord,82.4
Jul,1.Concord,84.6
Jul,1.Concord,84.4
Jul,1.Concord,83.8
Jul,1.Concord,79
Jul,1.Concord,77.2
Jul,1.Concord,69.3
Jul,1.Concord,63.9
Jul,1.Concord,61.9
Jul,1.Concord,60.8
Jul,1.Concord,59
Jul,1.Concord,58.8
Jul,1.Concord,57.7
Jul,1.Concord,57
Jul,1.Concord,57
Jul,1.Concord,57
Jul,1.Concord,57.4
Jul,1.Concord,60.4
Jul,1.Concord,63.5
Jul,1.Concord,68.5
Jul,1.Concord,72.5
Jul,1.Concord,76.3
Jul,1.Concord,80.4
Jul,1.Concord,82.9
Jul,1.Concord,84.7
Jul,1.Concord,82.6
Jul,1.Concord,80.8
Jul,1.Concord,78.4
Jul,1.Concord,72
Jul,1.Concord,69.3
Jul,1.Concord,66
Jul,1.Concord,59
Jul,1.Concord,58.5
Jul,1.Concord,57.7
Jul,1.Concord,57
Jul,1.Concord,56.8
Jul,1.Concord,55.9
Jul,1.Concord,55.8
Jul,1.Concord,55
Jul,1.Concord,55.2
Jul,1.Concord,56.3
Jul,1.Concord,59.5
Jul,1.Concord,63.5
Jul,1.Concord,68.5
Jul,1.Concord,73.2
Jul,1.Concord,75.6
Jul,1.Concord,79.3
Jul,1.Concord,82.2
Jul,1.Concord,83.1
Jul,1.Concord,83.8
Jul,1.Concord,82.6
Jul,1.Concord,80.2
Jul,1.Concord,77.5
Jul,1.Concord,73.2
Jul,1.Concord,67.5
Jul,1.Concord,62.8
Jul,1.Concord,60.8
Jul,1.Concord,59
Jul,1.Concord,59
Jul,1.Concord,58.8
Jul,1.Concord,57.9
Jul,1.Concord,57.9
Jul,1.Concord,57.9
Jul,1.Concord,58.1
Jul,1.Concord,60.4
Jul,1.Concord,63.5
Jul,1.Concord,67.5
Jul,1.Concord,72.5
Jul,1.Concord,77.5
Jul,1.Concord,81.3
Jul,1.Concord,84.2
Jul,1.Concord,85.1
Jul,1.Concord,86.9
Jul,1.Concord,85.8
Jul,1.Concord,84.6
Jul,1.Concord,82.9
Jul,1.Concord,81.7
Jul,1.Concord,78.1
Jul,1.Concord,71.4
Jul,1.Concord,67.6
Jul,1.Concord,64.9
Jul,1.Concord,64.9
Jul,1.Concord,64.6
Jul,1.Concord,62.1
Jul,1.Concord,61.9
Jul,1.Concord,60.1
Jul,1.Concord,58.8
Jul,1.Concord,58.1
Jul,1.Concord,59.5
Jul,1.Concord,63.7
Jul,1.Concord,69.6
Jul,1.Concord,74.3
Jul,1.Concord,77.4
Jul,1.Concord,80.2
Jul,1.Concord,82
Jul,1.Concord,82.2
Jul,1.Concord,82.9
Jul,1.Concord,82.6
Jul,1.Concord,82
Jul,1.Concord,80.4
Jul,1.Concord,78.8
Jul,1.Concord,76.5
Jul,1.Concord,72.5
Jul,1.Concord,67.6
Jul,1.Concord,64.8
Jul,1.Concord,63.9
Jul,1.Concord,61.9
Jul,1.Concord,60.8
Jul,1.Concord,58.8
Jul,1.Concord,57.9
Jul,1.Concord,57.7
Jul,1.Concord,57.2
Jul,1.Concord,58.5
Jul,1.Concord,62.6
Jul,1.Concord,66.6
Jul,1.Concord,71.6
Jul,1.Concord,76.6
Jul,1.Concord,82.4
Jul,1.Concord,85.3
Jul,1.Concord,88.5
Jul,1.Concord,92.1
Jul,1.Concord,93.9
Jul,1.Concord,94.5
Jul,1.Concord,93.9
Jul,1.Concord,93.7
Jul,1.Concord,91.6
Jul,1.Concord,88.5
Jul,1.Concord,84.2
Jul,1.Concord,78.4
Jul,1.Concord,74.5
Jul,1.Concord,69.8
Jul,1.Concord,67.5
Jul,1.Concord,62.8
Jul,1.Concord,61.9
Jul,1.Concord,60.8
Jul,1.Concord,60.3
Jul,1.Concord,63
Jul,1.Concord,69.3
Jul,1.Concord,77
Jul,1.Concord,82.9
Jul,1.Concord,88.9
Jul,1.Concord,95.5
Jul,1.Concord,100.2
Jul,1.Concord,101.1
Jul,1.Concord,102.2
Jul,1.Concord,104.2
Jul,1.Concord,104.7
Jul,1.Concord,103.8
Jul,1.Concord,102.4
Jul,1.Concord,98.4
Jul,1.Concord,93.2
Jul,1.Concord,87.8
Jul,1.Concord,85.5
Jul,1.Concord,77
Jul,1.Concord,74.3
Jul,1.Concord,71.4
Jul,1.Concord,66.7
Jul,1.Concord,65.8
Jul,1.Concord,63.9
Jul,1.Concord,62.4
Jul,1.Concord,65.8
Jul,1.Concord,72.9
Jul,1.Concord,78.4
Jul,1.Concord,84
Jul,1.Concord,91.9
Jul,1.Concord,95.4
Jul,1.Concord,98.4
Jul,1.Concord,101.1
Jul,1.Concord,102.6
Jul,1.Concord,106.9
Jul,1.Concord,107.1
Jul,1.Concord,105.4
Jul,1.Concord,104.2
Jul,1.Concord,97.7
Jul,1.Concord,94.5
Jul,1.Concord,87.1
Jul,1.Concord,84.4
Jul,1.Concord,80.6
Jul,1.Concord,69.4
Jul,1.Concord,65.5
Jul,1.Concord,62.1
Jul,1.Concord,61.7
Jul,1.Concord,59.2
Jul,1.Concord,60.3
Jul,1.Concord,61.9
Jul,1.Concord,64.9
Jul,1.Concord,68.5
Jul,1.Concord,72.5
Jul,1.Concord,77.5
Jul,1.Concord,81.5
Jul,1.Concord,86.4
Jul,1.Concord,90
Jul,1.Concord,97.7
Jul,1.Concord,94.5
Jul,1.Concord,95.9
Jul,1.Concord,95.7
Jul,1.Concord,93.6
Jul,1.Concord,89.6
Jul,1.Concord,75.9
Jul,1.Concord,72
Jul,1.Concord,70
Jul,1.Concord,66
Jul,1.Concord,66
Jul,1.Concord,64.9
Jul,1.Concord,66
Jul,1.Concord,66.9
Jul,1.Concord,64.9
Jul,1.Concord,63
Jul,1.Concord,64.6
Jul,1.Concord,67.6
Jul,1.Concord,72
Jul,1.Concord,73.9
Jul,1.Concord,78.1
Jul,1.Concord,81
Jul,1.Concord,82.9
Jul,1.Concord,84.9
Jul,1.Concord,89.1
Jul,1.Concord,90.1
Jul,1.Concord,91.6
Jul,1.Concord,90.9
Jul,1.Concord,89.4
Jul,1.Concord,84.6
Jul,1.Concord,81.5
Jul,1.Concord,76.5
Jul,1.Concord,72.9
Jul,1.Concord,72
Jul,1.Concord,71.8
Jul,1.Concord,69.3
Jul,1.Concord,64
Jul,1.Concord,63.9
Jul,1.Concord,63
Jul,1.Concord,63.1
Jul,1.Concord,64.4
Jul,1.Concord,67.1
Jul,1.Concord,69.4
Jul,1.Concord,72.7
Jul,1.Concord,78.6
Jul,1.Concord,82.6
Jul,1.Concord,86.5
Jul,1.Concord,91
Jul,1.Concord,90.9
Jul,1.Concord,89.6
Jul,1.Concord,87.1
Jul,1.Concord,84.7
Jul,1.Concord,82.4
Jul,1.Concord,77.7
Jul,1.Concord,74.1
Jul,1.Concord,67.5
Jul,1.Concord,62.8
Jul,1.Concord,61
Jul,1.Concord,60.8
Jul,1.Concord,59.9
Jul,1.Concord,57.9
Jul,1.Concord,57.7
Jul,1.Concord,57.2
Jul,1.Concord,57.9
Jul,1.Concord,58.3
Jul,1.Concord,61.2
Jul,1.Concord,63.5
Jul,1.Concord,67.6
Jul,1.Concord,73.6
Jul,1.Concord,77.5
Jul,1.Concord,82.2
Jul,1.Concord,83.1
Jul,1.Concord,85.6
Jul,1.Concord,87.1
Jul,1.Concord,86.4
Jul,1.Concord,83.7
Jul,1.Concord,79.5
Jul,1.Concord,74.8
Jul,1.Concord,69.6
Jul,1.Concord,67.3
Jul,1.Concord,64.9
Jul,1.Concord,62.4
Jul,1.Concord,60.1
Jul,1.Concord,57.7
Jul,1.Concord,57
Jul,1.Concord,56.8
Jul,1.Concord,55.9
Jul,1.Concord,55.8
Jul,1.Concord,55.9
Jul,1.Concord,57
Jul,1.Concord,59.4
Jul,1.Concord,62.4
Jul,1.Concord,65.5
Jul,1.Concord,69.3
Jul,1.Concord,71.4
Jul,1.Concord,74.1
Jul,1.Concord,75
Jul,1.Concord,76.6
Jul,1.Concord,74.8
Jul,1.Concord,72.3
Jul,1.Concord,70.5
Jul,1.Concord,66.2
Jul,1.Concord,60.6
Jul,1.Concord,57.7
Jul,1.Concord,55.9
Jul,1.Concord,55.9
Jul,1.Concord,55.9
Jul,1.Concord,55.9
Jul,1.Concord,55.9
Jul,1.Concord,55.9
Jul,1.Concord,55.9
Jul,1.Concord,56.1
Jul,1.Concord,57.2
Jul,1.Concord,59.2
Jul,1.Concord,60.8
Jul,1.Concord,62.6
Jul,1.Concord,64.4
Jul,1.Concord,66.2
Jul,1.Concord,69.8
Jul,1.Concord,78.8
Jul,1.Concord,78.8
Jul,1.Concord,78.8
Jul,1.Concord,79.3
Jul,1.Concord,79.3
Jul,1.Concord,77.7
Jul,1.Concord,74.7
Jul,1.Concord,70.5
Jul,1.Concord,65.5
Jul,1.Concord,59
Jul,1.Concord,57.9
Jul,1.Concord,57
Jul,1.Concord,56.8
Jul,1.Concord,55.9
Jul,1.Concord,55.9
Jul,1.Concord,55.8
Jul,1.Concord,56.3
Jul,1.Concord,57
Jul,1.Concord,57
Jul,1.Concord,60.6
Jul,1.Concord,63.7
Jul,1.Concord,67.3
Jul,1.Concord,71.1
Jul,1.Concord,75.9
Jul,1.Concord,79.2
Jul,1.Concord,81.1
Jul,1.Concord,82.8
Jul,1.Concord,82
Jul,1.Concord,80.4
Jul,1.Concord,79.5
Jul,1.Concord,74.1
Jul,1.Concord,65.5
Jul,1.Concord,60.8
Jul,1.Concord,58.8
Jul,1.Concord,57.9
Jul,1.Concord,57.7
Jul,1.Concord,57
Jul,1.Concord,56.8
Jul,1.Concord,55.8
Jul,1.Concord,55.2
Jul,1.Concord,55.9
Jul,1.Concord,55.4
Jul,1.Concord,58.5
Jul,1.Concord,62.2
Jul,1.Concord,64.4
Jul,1.Concord,67.5
Jul,1.Concord,72.5
Jul,1.Concord,76.5
Jul,1.Concord,80.1
Jul,1.Concord,80.1
Jul,1.Concord,80.1
Jul,1.Concord,79.9
Jul,1.Concord,79.5
Jul,1.Concord,78.4
Jul,1.Concord,74.1
Jul,1.Concord,67.5
Jul,1.Concord,62.8
Jul,1.Concord,60.8
Jul,1.Concord,60.1
Jul,1.Concord,60.1
Jul,1.Concord,59.9
Jul,1.Concord,59
Jul,1.Concord,58.8
Jul,1.Concord,57.9
Jul,1.Concord,58.1
Jul,1.Concord,59.4
Jul,1.Concord,62.6
Jul,1.Concord,66.4
Jul,1.Concord,69.6
Jul,1.Concord,73.6
Jul,1.Concord,78.6
Jul,1.Concord,82.4
Jul,1.Concord,85.3
Jul,1.Concord,88.3
Jul,1.Concord,91
Jul,1.Concord,91.4
Jul,1.Concord,90.5
Jul,1.Concord,89.6
Jul,1.Concord,86.5
Jul,1.Concord,82.2
Jul,1.Concord,76.5
Jul,1.Concord,72.1
Jul,1.Concord,65.7
Jul,1.Concord,62.6
Jul,1.Concord,59.9
Jul,1.Concord,58.8
Jul,1.Concord,57.7
Jul,1.Concord,55.9
Jul,1.Concord,56.1
Jul,1.Concord,58.5
Jul,1.Concord,62.4
Jul,1.Concord,65.5
Jul,1.Concord,70.5
Jul,1.Concord,74.3
Jul,1.Concord,77.5
Jul,1.Concord,81.5
Jul,1.Concord,85.5
Jul,1.Concord,89.1
Jul,1.Concord,88.9
Jul,1.Concord,87.8
Jul,1.Concord,84.7
Jul,1.Concord,81.3
Jul,1.Concord,75.2
Jul,1.Concord,68.7
Jul,1.Concord,65.7
Jul,1.Concord,62.8
Jul,1.Concord,60.8
Jul,1.Concord,59.9
Jul,1.Concord,58.8
Jul,1.Concord,57.9
Jul,1.Concord,57.9
Jul,1.Concord,57.9
Jul,1.Concord,57.9
Jul,1.Concord,58.3
Jul,1.Concord,61
Jul,1.Concord,62.2
Jul,1.Concord,64.4
Jul,1.Concord,66.9
Jul,1.Concord,67.5
Jul,1.Concord,71.1
Jul,1.Concord,71.1
Jul,1.Concord,70.9
Jul,1.Concord,68.9
Jul,1.Concord,68
Jul,1.Concord,67.5
Jul,1.Concord,66.7
Jul,1.Concord,65.7
Jul,1.Concord,62.8
Jul,1.Concord,60.8
Jul,1.Concord,60.1
Jul,1.Concord,60.1
Jul,1.Concord,59.9
Jul,1.Concord,58.8
Jul,1.Concord,57.9
Jul,1.Concord,58.1
Jul,1.Concord,59
Jul,1.Concord,58.8
Jul,1.Concord,58.1
Jul,1.Concord,58.6
Jul,1.Concord,60.1
Jul,1.Concord,62.6
Jul,1.Concord,65.3
Jul,1.Concord,68.5
Jul,1.Concord,72.1
Jul,1.Concord,73.2
Jul,1.Concord,75
Jul,1.Concord,75
Jul,1.Concord,75
Jul,1.Concord,74.5
Jul,1.Concord,73.8
Jul,1.Concord,71.4
Jul,1.Concord,66.6
Jul,1.Concord,63.9
Jul,1.Concord,62.8
Jul,1.Concord,61
Jul,1.Concord,60.8
Jul,1.Concord,59.9
Jul,1.Concord,57.9
Jul,1.Concord,57.7
Jul,1.Concord,55.8
Jul,1.Concord,55.2
Jul,1.Concord,56.3
Jul,1.Concord,59.5
Jul,1.Concord,63.3
Jul,1.Concord,66.4
Jul,1.Concord,69.3
Jul,1.Concord,71.4
Jul,1.Concord,73
Jul,1.Concord,75.2
Jul,1.Concord,77
Jul,1.Concord,77
Jul,1.Concord,77
Jul,1.Concord,76.5
Jul,1.Concord,75.7
Jul,1.Concord,73.4
Jul,1.Concord,69.4
Jul,1.Concord,64.8
Jul,1.Concord,63.9
Jul,1.Concord,62.8
Jul,1.Concord,61.9
Jul,1.Concord,59.7
Jul,1.Concord,57.2
Jul,1.Concord,57.9
Jul,1.Concord,57.9
Jul,1.Concord,58.1
Jul,1.Concord,59.4
Jul,1.Concord,62.6
Jul,1.Concord,66.2
Jul,1.Concord,68.5
Jul,1.Concord,72.3
Jul,1.Concord,75.4
Jul,1.Concord,78.4
Jul,1.Concord,81.5
Jul,1.Concord,84.7
Jul,1.Concord,83.8
Jul,1.Concord,82.9
Jul,1.Concord,81.3
Jul,1.Concord,79.5
Jul,1.Concord,75.2
Jul,1.Concord,68.5
Jul,1.Concord,63.9
Jul,1.Concord,61.9
Jul,1.Concord,59.9
Jul,1.Concord,57.9
Jul,1.Concord,57.9
Jul,1.Concord,57.9
Jul,1.Concord,57.7
Jul,1.Concord,57
Jul,1.Concord,57.2
Jul,1.Concord,58.1
Jul,1.Concord,59.4
Jul,1.Concord,62.6
Jul,1.Concord,66.6
Jul,1.Concord,71.4
Jul,1.Concord,74.5
Jul,1.Concord,78.6
Jul,1.Concord,82.2
Jul,1.Concord,83.3
Jul,1.Concord,85.8
Jul,1.Concord,84
Jul,1.Concord,81.1
Jul,1.Concord,78.4
Jul,1.Concord,74.3
Jul,1.Concord,68.4
Jul,1.Concord,62.4
Jul,1.Concord,58.8
Jul,1.Concord,57.9
Jul,1.Concord,57.7
Jul,1.Concord,57
Jul,1.Concord,56.8
Jul,1.Concord,55.9
Jul,1.Concord,56.1
Jul,1.Concord,57
Jul,1.Concord,57.2
Jul,1.Concord,59.4
Jul,1.Concord,62.6
Jul,1.Concord,66.6
Jul,1.Concord,71.6
Jul,1.Concord,75.4
Jul,1.Concord,78.4
Jul,1.Concord,81.5
Jul,1.Concord,86.4
Jul,1.Concord,89.2
Jul,1.Concord,90.3
Jul,1.Concord,89.4
Jul,1.Concord,86
Jul,1.Concord,82
Jul,1.Concord,75.9
Jul,1.Concord,72
Jul,1.Concord,63
Jul,1.Concord,61.9
Jul,1.Concord,60.8
Jul,1.Concord,60.3
Jul,1.Concord,61.2
Jul,1.Concord,62.4
Jul,1.Concord,57.9
Jul,1.Concord,58.1
Jul,1.Concord,59.5
Jul,1.Concord,64.2
Jul,1.Concord,66.4
Jul,1.Concord,69.8
Jul,1.Concord,75.2
Jul,1.Concord,77.2
Jul,1.Concord,79.3
Jul,1.Concord,82.6
Jul,1.Concord,85.8
Jul,1.Concord,83.5
Jul,1.Concord,81.3
Jul,1.Concord,78.4
Jul,1.Concord,76.3
Jul,1.Concord,70.5
Jul,1.Concord,65.7
Jul,1.Concord,62.8
Jul,1.Concord,61.9
Jul,1.Concord,61
Jul,1.Concord,60.8
Jul,1.Concord,59.9
Jul,1.Concord,59
Jul,1.Concord,58.8
Jul,1.Concord,57.9
Jul,1.Concord,57.9
Jul,1.Concord,58.3
Jul,1.Concord,61.2
Jul,1.Concord,63.1
Jul,1.Concord,65.5
Jul,1.Concord,69.4
Jul,1.Concord,72.1
Jul,1.Concord,73.2
Jul,1.Concord,75.2
Jul,1.Concord,76.1
Jul,1.Concord,76.5
Jul,1.Concord,74.1
Jul,1.Concord,71.4
Jul,1.Concord,69.4
Jul,1.Concord,65.8
Jul,1.Concord,63.7
Jul,1.Concord,61
Jul,1.Concord,61
Jul,1.Concord,60.8
Jul,1.Concord,60.1
Jul,1.Concord,60.4
Jul,1.Concord,60.1
Jul,1.Concord,60.1
Jul,1.Concord,59.9
Jul,1.Concord,59.2
Jul,1.Concord,60.1
Jul,1.Concord,60.3
Jul,1.Concord,62.4
Jul,1.Concord,65.5
Jul,1.Concord,69.6
Jul,1.Concord,73.6
Jul,1.Concord,77.2
Jul,1.Concord,79
Jul,1.Concord,79.9
Jul,1.Concord,78.6
Jul,1.Concord,76.8
Jul,1.Concord,75.4
Jul,1.Concord,74.8
Jul,1.Concord,72.3
Jul,1.Concord,66.4
Jul,1.Concord,62.8
Jul,1.Concord,61.9
Jul,1.Concord,60.8
Jul,1.Concord,60.1
Jul,1.Concord,59.9
Jul,1.Concord,57.7
Jul,1.Concord,57
Jul,1.Concord,57
Jul,1.Concord,57.2
Jul,1.Concord,58.1
Jul,1.Concord,59.5
Jul,1.Concord,63.5
Jul,1.Concord,67.3
Jul,1.Concord,70.5
Jul,1.Concord,75.6
Jul,1.Concord,80.2
Jul,1.Concord,82.2
